0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
1.171390800026857177e-18,4.687272659586637425e-18
1.157161130460014976e-17,4.630849603349726675e-17
5.261100720751495133e-17,2.105669308311366006e-16
1.650707521928583632e-16,6.607392463934563296e-16
4.146902385479363320e-16,1.660084800482476669e-15
8.973417707588157373e-16,3.592617906858248610e-15
1.743809837269013105e-15,6.982311398943077255e-15
3.124191686845122072e-15,1.251079764224860237e-14
5.251935411727218781e-15,2.103363104021110153e-14
8.387531215187114470e-15,3.359517402865821981e-14
1.284187104373077523e-14,5.144216656379930015e-14
1.897929127262667151e-14,7.603603716354599662e-14
2.722031264845613794e-14,1.090640116568004984e-13
3.804409124018582078e-14,1.524490739748076695e-13
5.199059368989595234e-14,2.083588315219168094e-13
6.966250961055273048e-14,2.792133359059545867e-13
9.172691356105278017e-14,3.676919081345664490e-13
1.189166886037068222e-13,4.767390157183803138e-13
1.520317230270457450e-13,6.095692474757072710e-13
1.919398914726320024e-13,7.696714303989704025e-13
2.395778312565287745e-13,9.608119312581550058e-13
2.959515243476223691e-13,1.187037184267760405e-12
3.621366950868651526e-13,1.452675484658756619e-12
4.392790333655585610e-13,1.762338086533617621e-12
5.285942526719627144e-13,2.120919642238917332e-12
6.313679920385303119e-13,2.533598018868341248e-12
7.489555706306069751e-13,3.005833526480683934e-12
8.827816034093676878e-13,3.543367591296364301e-12
1.034339485905046862e-12,4.152220905766266323e-12
1.205190756019956820e-12,4.838691086607379703e-12
1.396964340276746378e-12,5.609349870266212621e-12
1.611355691827427128e-12,6.471039874615670187e-12
1.850125827139871338e-12,7.430870954321298921e-12
2.115100268107150304e-12,8.496216176440648667e-12
2.408167895987103931e-12,9.674707441637660231e-12
2.731279723386556238e-12,1.097423077554938265e-11
3.086447590245333149e-12,1.240292131390804212e-11
3.475742789545000788e-12,1.396915800392415763e-11
3.901294628204448492e-12,1.568155804372041048e-11
4.365288928475246325e-12,1.754897108059008164e-11
4.869966474855008409e-12,1.958047318822711992e-11
5.417621411394738572e-12,2.178536064182337655e-11
6.010599594013464521e-12,2.417314350976411844e-11
6.651296902318326309e-12,2.675353907926893353e-11
7.342157515153773187e-12,2.953646513298991492e-11
8.085672153963344470e-12,3.253203309265743157e-11
8.884376297897073066e-12,3.575054104527385819e-11
9.740848374349567357e-12,3.920246666656246772e-11
1.065770792850285892e-11,4.289846005573337278e-11
1.163761377531158808e-11,4.684933649526227778e-11
1.268326213712759408e-11,5.106606914835609348e-11
1.379738477009449126e-11,5.555978170643447637e-11
1.498274708222167416e-11,6.034174099827459039e-11
1.624214624596811497e-11,6.542334957202718161e-11
1.757840930804375148e-11,7.081613826079115210e-11
1.899439129887841958e-11,7.653175874146173380e-11
2.049297334424228735e-11,8.258197609699012325e-11
2.207706078126221938e-11,8.897866139054766057e-11
2.374958128103226328e-11,9.573378426069905178e-11
2.551348297986121379e-11,1.028594055455494921e-10
2.737173262105853854e-11,1.103676699434663814e-10
2.932731370916329426e-11,1.182707987179659183e-10
3.138322467829001427e-11,1.265810824534761105e-10
3.354247707621703208e-11,1.353108738684251327e-10
3.580809376584155895e-11,1.444725806920994169e-10
3.818310714526739884e-11,1.540786586106238624e-10
4.067055738809265636e-11,1.641416042877056276e-10
4.327349070496284944e-11,1.746739484652133112e-10
4.599495762766239306e-11,1.856882491482436109e-10
4.883801131691839148e-11,1.971970848791896953e-10
5.180570589477064762e-11,2.092130481047458510e-10
5.490109480260725816e-11,2.217487386400106476e-10
5.812722918561489662e-11,2.348167572327596081e-10
6.148715630458834722e-11,2.484296992318612098e-10
6.498391797576210040e-11,2.626001483618578730e-10
6.862054903926495009e-11,2.773406706073891412e-10
7.240007585708248221e-11,2.926638082098749291e-10
7.632551484076530107e-11,3.085820737779005878e-10
8.039987100951609071e-11,3.251079445144643919e-10
8.462613657929748719e-11,3.422538565623862274e-10
8.900728958298833021e-11,3.600321994694870160e-10
9.354629252220610769e-11,3.784553107751329072e-10
9.824609105106745120e-11,3.975354707197544986e-10
1.031096126919851426e-10,4.172848970776296681e-10
1.081397655839789022e-10,4.377157401147265500e-10
1.133394372633601135e-10,4.588400776717358509e-10
1.187114934772086626e-10,4.806699103732394723e-10
1.242587770294946539e-10,5.032171569633236149e-10
1.299841066600709793e-10,5.264936497679214861e-10
1.358902759565773732e-10,5.505111302844474185e-10
1.419800522989369872e-10,5.752812448979413874e-10
1.482561758369413010e-10,6.008155407247168034e-10
1.547213585002703093e-10,6.271254615819855322e-10
1.613782830413638776e-10,6.542223440850440928e-10
1.682296021105593450e-10,6.821174138692512174e-10
1.752779373637139578e-10,7.108217819384958018e-10
1.825258786019593398e-10,7.403464411381014627e-10
1.899759829433670670e-10,7.707022627518851132e-10
1.976307740264174745e-10,8.018999932228940335e-10
2.054927412448597868e-10,8.339502509965002207e-10
2.135643390139754113e-10,8.668635234850575128e-10
2.218479860676580255e-10,9.006501641534360620e-10
2.303460647862110684e-10,9.353203897236380397e-10
2.390609205545381740e-10,9.708842774981642176e-10
2.479948611502811101e-10,1.007351762800290534e-09
2.571501561616487709e-10,1.044732636530076947e-09
2.665290364347185109e-10,1.083036542835410022e-09
2.761336935494688226e-10,1.122272976895807191e-09
2.859662793246625224e-10,1.162451282818187149e-09
2.960289053507735827e-10,1.203580651643109599e-09
3.063236425506479855e-10,1.245670119459303485e-09
3.168525207677925122e-10,1.288728565626245695e-09
3.276175283814657357e-10,1.332764711102015661e-09
3.386206119484267175e-10,1.377787116875502095e-09
3.498636758707428931e-10,1.423804182500929083e-09
3.613485820893248759e-10,1.470824144733572002e-09
3.730771498027876199e-10,1.518855076264292365e-09
3.850511552110896217e-10,1.567904884552316700e-09
3.972723312835380203e-10,1.617981310753071097e-09
4.097423675505242678e-10,1.669091928740268228e-09
4.224629099191662502e-10,1.721244144220997179e-09
4.354355605114563905e-10,1.774445193940746430e-09
4.486618775253633412e-10,1.828702144977775563e-09
4.621433751176180097e-10,1.884021894124135815e-09
4.758815233084725003e-10,1.940411167352470272e-09
4.898777479074579133e-10,1.997876519366509041e-09
5.041334304596631009e-10,2.056424333232397950e-09
5.186499082125660681e-10,2.116060820091401559e-09
5.334284741023743262e-10,2.176792018949866698e-09
5.484703767598313904e-10,2.238623796546371472e-09
5.637768205346505575e-10,2.301561847292880045e-09
5.793489655384625369e-10,2.365611693289218300e-09
5.951879277056596516e-10,2.430778684408907478e-09
6.112947788717341842e-10,2.497067998454275015e-09
6.276705468685753743e-10,2.564484641379095173e-09
6.443162156362155221e-10,2.633033447577493028e-09
6.612327253508919191e-10,2.702719080236713434e-09
6.784209725684983716e-10,2.773546031752630383e-09
6.958818103835615593e-10,2.845518624206446232e-09
7.136160486027919030e-10,2.918641009899972270e-09
7.316244539329189111e-10,2.992917171948059609e-09
