0.000000000000000000e+00,0.000000000000000000e+00
8.194206439049444819e-09,1.127002745127114770e-09
3.261432278955922746e-08,4.183127216395021812e-09
8.110557369644943961e-08,9.612972136308074722e-09
1.613391825422416786e-07,1.754553611688081386e-08
2.808235221729571534e-07,2.783158519004125576e-08
4.469140826723894249e-07,4.007695992691573675e-08
6.668223845455179150e-07,5.367226124608493482e-08
9.476239518075857726e-07,6.781930659904845291e-08
1.296265447101929722e-06,8.155470591675318865e-08
1.719571059931590514e-06,9.377086894435394651e-08
2.224248229233061284e-06,1.032347219067642066e-07
2.816892772733115185e-06,1.086043813929294025e-07
3.503993487686596458e-06,1.087647562487692585e-07
4.291936280595431805e-06,1.159717361316481467e-07
5.187007877272331408e-06,1.318108426249242830e-07
6.195399159044767414e-06,1.579260612050159774e-07
7.323208165930572745e-06,1.960105063216755074e-07
8.576442803190697720e-06,2.477981138675477869e-07
9.961023283715619888e-06,3.150562498404063593e-07
1.148278433517890862e-05,3.995791360389411465e-07
1.314747719775677490e-05,5.031820043639445936e-07
1.496077143540697287e-05,6.276959008728600332e-07
1.692825658120667109e-05,7.749630692728271562e-07
1.905544363502220806e-05,9.468328511439417426e-07
2.134776642979708009e-05,1.145158046981453818e-06
2.381058288097637581e-05,1.371791688187684779e-06
2.644917613200570581e-05,1.628584175552339008e-06
2.926875560743625123e-05,1.917380744566044252e-06
3.227445798391293598e-05,2.240019222204958892e-06
3.547134808820029904e-05,2.598328043656783784e-06
3.886441973041044115e-05,2.994124500860451423e-06
4.245859647969885722e-05,3.429213197787550948e-06
4.625873238890721459e-05,3.905384690096492366e-06
5.026961267392249629e-05,4.424414289216028128e-06
5.449595435289145823e-05,4.988061013070588835e-06
5.894240684986674315e-05,5.598066667584556204e-06
6.361355256696056028e-05,6.256155044819023580e-06
6.851390742863472838e-05,6.964031225121126374e-06
7.364792140135713035e-05,7.723380972036065435e-06
7.901997899149816248e-05,8.535870209943397893e-06
8.463439972402687136e-05,9.403144575468092679e-06
9.049543860428077699e-05,1.032682903467985324e-05
9.660728656483397419e-05,1.130852755896438813e-05
1.029740708992618104e-04,1.234982285321062459e-05
1.095998556844023412e-04,1.345227613065058775e-05
1.164886421925344069e-04,1.461742692929890583e-05
1.236443692947335573e-04,1.584679296548374924e-05
1.310709138565268055e-04,1.714187002044731495e-05
1.387720911268383128e-04,1.850413185643051629e-05
1.467516551211069987e-04,1.993503015904129832e-05
1.550132989993572435e-04,2.143599450304978045e-05
1.635606554399126169e-04,2.300843233906601723e-05
1.723972970093635786e-04,2.465372899882556184e-05
1.815267365293294927e-04,2.637324771705773244e-05
1.909524274404913514e-04,2.816832966812454411e-05
2.006777641643160432e-04,3.004029401581642390e-05
2.107060824628406042e-04,3.199043797486589156e-05
2.210406597968429321e-04,3.402003688288912723e-05
2.316847156826835397e-04,3.613034428161254492e-05
2.426414120480682019e-04,3.832259200635501319e-05
2.539138535869493664e-04,4.059799028285393291e-05
2.655050881137563357e-04,4.295772783061835428e-05
2.774181069171190173e-04,4.540297197207743241e-05
2.896558451132279785e-04,4.793486874687569215e-05
3.022211819989524539e-04,5.055454303073214715e-05
3.151169414048232871e-04,5.326309865834244272e-05
3.283458920479679515e-04,5.606161854986213197e-05
3.419107478850744652e-04,5.895116484055384367e-05
3.558141684654466492e-04,6.193277901322801892e-05
3.700587592842023927e-04,6.500748203314676550e-05
3.846470721356584003e-04,6.817627448509111564e-05
3.995816054669330819e-04,7.144013671233007600e-05
4.148648047317953923e-04,7.480002895725058063e-05
4.304990627447769706e-04,7.825689150343851286e-05
4.464867200355618349e-04,8.181164481901737474e-05
4.628300652036610591e-04,8.546518970107763670e-05
4.795313352733746016e-04,8.921840742104026288e-05
4.965927160490413682e-04,9.307215987081885985e-05
5.140163424705696503e-04,9.702728970965824543e-05
5.318042989692421370e-04,1.010846205115376701e-04
5.499586198237852016e-04,1.052449569130384834e-04
5.684812895166861451e-04,1.095090847615900516e-04
5.873742430907461995e-04,1.138777712640106726e-04
6.066393665058508050e-04,1.183517651352714717e-04
6.262784969959367789e-04,1.229317967474204056e-04
6.462934234261392442e-04,1.276185782786034661e-04
6.666858866500926248e-04,1.324128038621350521e-04
6.874575798673671643e-04,1.373151497355637875e-04
7.086101489810138661e-04,1.423262743896951208e-04
7.301451929551961697e-04,1.474468187175286113e-04
7.520642641728824502e-04,1.526774061630731066e-04
7.743688687935733209e-04,1.580186428700109725e-04
7.970604671110393443e-04,1.634711178301775209e-04
8.201404739110415044e-04,1.690354030318321616e-04
8.436102588290091782e-04,1.747120536076915724e-04
8.674711467076479587e-04,1.805016079827097351e-04
8.917244179544516359e-04,1.864045880215756449e-04
9.163713088990906855e-04,1.924214991759156561e-04
9.414130121506505966e-04,1.985528306311803255e-04
9.668506769546941250e-04,2.047990554531992991e-04
9.926854095501185232e-04,2.111606307343907190e-04
1.018918273525784221e-03,2.176379977396089940e-04
1.045550290176884382e-03,2.242315820516202821e-04
1.072582438861034194e-03,2.309417937161916995e-04
1.100015657354047258e-03,2.377690273867831691e-04
1.127850842205379341e-03,2.447136624688330724e-04
1.156088849093208281e-03,2.517760632636265386e-04
1.184730493179128336e-03,2.589565791117349309e-04
1.213776549462431244e-03,2.662555445360221401e-04
1.243227753133949913e-03,2.736732793842057594e-04
1.273084820905606577e-03,2.812100537727195123e-04
1.303348505435544076e-03,2.888659996049393699e-04
1.334019591431326529e-03,2.966411253185271971e-04
1.365098892139587385e-03,3.045353291681016138e-04
1.396587246184045937e-03,3.125484111876130418e-04
1.428485514717561062e-03,3.206800839625804315e-04
1.460794578857272296e-03,3.289299823295296714e-04
1.493515337374926553e-03,3.372976721084192326e-04
1.526648704617233074e-03,3.457826579634216925e-04
1.560195608633568138e-03,3.543843904780411913e-04
1.594156989490581053e-03,3.631022725220795226e-04
1.628533797755270414e-03,3.719356649803301821e-04
